Current_Semester,GPA_Cumulative,Total_Credits,Credits_Completed,Credits_Remaining,Completion_Rate,Average_Credits_Per_Semester,Remaining_To_OJT,Failed_Courses,Retake_Count,Missing_Prerequisite_Courses,Academic_Warning_Count,Suspension_Count,Planned_OJT_Semester,OJT_Eligible,OJT_Readiness,Credit_Progress_Category,OJT_Credit_Gap,OJT_Credit_Progress,OJT_Eligibility_Gap_Category,Academic_Risk_Index,Academic_Stability,OJT_Semester_Gap,OJT_Planning_Status,Required_Average_Credits_Per_Semester,Credit_Completion_Efficiency
7,7.18,120,114,6,95.0,16.29,0,1,1,1,0,0,8,False,86.0,Near_Completion,0,100,Eligible,3,70,1,Approaching_OJT,0.0,99.97
1,6.81,120,20,100,16.67,20.0,80,2,1,1,1,0,5,False,31.0,Early,80,20,Far_From_Eligible,5,50,4,Long_Term_Planning,20.0,100.0
1,7.11,120,18,102,15.0,18.0,82,0,2,1,0,0,6,False,39.0,Early,82,18,Far_From_Eligible,3,70,5,Long_Term_Planning,16.4,100.0
4,6.55,120,69,51,57.5,17.25,31,2,3,0,1,0,5,False,57.5,Developing,31,69,Moderate_Gap,6,40,1,Approaching_OJT,31.0,100.0
5,7.9,120,95,25,79.17,19.0,5,0,1,0,0,0,7,False,85.5,Advanced,5,95,Near_Eligible,1,90,2,Moderate_Planning_Gap,2.5,100.0
6,6.63,120,102,18,85.0,17.0,0,1,2,1,0,0,6,False,78.0,Near_Completion,0,100,Eligible,4,60,0,OJT_Ready_Stage,0.0,100.0
7,8.25,120,115,5,95.83,16.43,0,1,0,1,0,0,8,False,88.5,Near_Completion,0,100,Eligible,2,80,1,Approaching_OJT,0.0,99.99
4,8.35,120,68,52,56.67,17.0,32,0,1,1,0,0,6,False,66.0,Developing,32,68,Moderate_Gap,2,80,2,Moderate_Planning_Gap,16.0,100.0
5,5.32,120,68,52,56.67,13.6,32,5,3,1,2,0,7,False,37.0,Developing,32,68,Moderate_Gap,11,0,2,Moderate_Planning_Gap,16.0,100.0
3,7.5,120,59,61,49.17,19.67,41,0,2,0,0,0,5,False,65.5,Developing,41,59,Moderate_Gap,2,80,2,Moderate_Planning_Gap,20.5,99.98
5,6.82,120,92,28,76.67,18.4,8,2,1,0,1,0,6,False,73.0,Advanced,8,92,Near_Eligible,4,60,1,Approaching_OJT,8.0,100.0
5,7.55,120,95,25,79.17,19.0,5,0,0,0,0,0,7,False,87.5,Advanced,5,95,Near_Eligible,0,100,2,Moderate_Planning_Gap,2.5,100.0
4,6.86,120,64,56,53.33,16.0,36,2,3,2,0,0,5,False,48.0,Developing,36,64,Moderate_Gap,7,30,1,Approaching_OJT,36.0,100.0
4,5.53,120,65,55,54.17,16.25,35,5,4,2,2,0,6,False,27.5,Developing,35,65,Moderate_Gap,13,0,2,Moderate_Planning_Gap,17.5,100.0
6,6.79,120,107,13,89.17,17.83,0,2,1,1,0,0,6,False,79.5,Near_Completion,0,100,Eligible,4,60,0,OJT_Ready_Stage,0.0,100.0
3,7.86,120,63,57,52.5,21.0,37,0,2,1,0,0,6,False,61.5,Developing,37,63,Moderate_Gap,3,70,3,Long_Term_Planning,12.33,100.0
5,7.35,120,100,20,83.33,20.0,0,0,2,1,0,0,6,False,80.0,Near_Completion,0,100,Eligible,3,70,1,Approaching_OJT,0.0,100.0
5,7.06,120,97,23,80.83,19.4,3,0,2,1,0,0,6,False,78.5,Near_Completion,3,97,Near_Eligible,3,70,1,Approaching_OJT,3.0,100.0
5,8.23,120,97,23,80.83,19.4,3,1,2,0,0,0,7,False,81.5,Near_Completion,3,97,Near_Eligible,3,70,2,Moderate_Planning_Gap,1.5,100.0
4,5.02,120,64,56,53.33,16.0,36,5,3,3,2,0,5,False,23.0,Developing,36,64,Moderate_Gap,13,0,1,Approaching_OJT,36.0,100.0
3,5.12,120,45,75,37.5,15.0,55,3,3,3,1,0,5,False,24.5,Developing,55,45,Far_From_Eligible,10,0,2,Moderate_Planning_Gap,27.5,100.0
3,8.01,120,62,58,51.67,20.67,38,1,2,0,0,0,6,False,64.0,Developing,38,62,Moderate_Gap,3,70,3,Long_Term_Planning,12.67,99.98
4,6.56,120,70,50,58.33,17.5,30,1,2,0,1,0,5,False,63.0,Developing,30,70,Moderate_Gap,4,60,1,Approaching_OJT,30.0,100.0
2,7.65,120,42,78,35.0,21.0,58,1,0,1,0,0,6,False,52.0,Developing,58,42,Far_From_Eligible,2,80,4,Long_Term_Planning,14.5,100.0
7,7.64,120,116,4,96.67,16.57,0,1,2,1,0,0,8,False,85.0,Near_Completion,0,100,Eligible,4,60,1,Approaching_OJT,0.0,100.0
2,6.85,120,37,83,30.83,18.5,63,1,4,2,0,0,6,False,35.5,Developing,63,37,Far_From_Eligible,7,30,4,Long_Term_Planning,15.75,100.0
6,6.98,120,106,14,88.33,17.67,0,3,3,2,1,0,7,False,61.0,Near_Completion,0,100,Eligible,9,10,1,Approaching_OJT,0.0,99.98
7,5.44,120,100,20,83.33,14.29,0,4,6,2,1,0,8,False,49.0,Near_Completion,0,100,Eligible,13,0,1,Approaching_OJT,0.0,99.97
5,8.34,120,93,27,77.5,18.6,7,0,0,0,0,0,6,False,86.5,Advanced,7,93,Near_Eligible,0,100,1,Approaching_OJT,7.0,100.0
2,6.87,120,23,97,19.17,11.5,77,3,4,0,1,0,5,False,29.5,Early,77,23,Far_From_Eligible,8,20,3,Long_Term_Planning,25.67,100.0
6,5.66,120,88,32,73.33,14.67,12,3,6,1,1,0,6,False,52.0,Advanced,12,88,Near_Eligible,11,0,0,OJT_Ready_Stage,12.0,99.98
2,7.66,120,38,82,31.67,19.0,62,1,0,0,0,0,6,False,56.0,Developing,62,38,Far_From_Eligible,1,90,4,Long_Term_Planning,15.5,100.0
4,6.9,120,64,56,53.33,16.0,36,1,1,0,0,0,6,False,67.0,Developing,36,64,Moderate_Gap,2,80,2,Moderate_Planning_Gap,18.0,100.0
5,8.99,120,95,25,79.17,19.0,5,0,0,0,0,0,6,False,87.5,Advanced,5,95,Near_Eligible,0,100,1,Approaching_OJT,5.0,100.0
2,8.46,120,35,85,29.17,17.5,65,0,1,0,0,0,6,False,55.5,Early,65,35,Far_From_Eligible,1,90,4,Long_Term_Planning,16.25,100.0
1,6.52,120,14,106,11.67,14.0,86,2,5,1,0,0,6,False,25.0,Early,86,14,Far_From_Eligible,8,20,5,Long_Term_Planning,17.2,100.0
4,6.71,120,70,50,58.33,17.5,30,3,4,1,0,0,5,False,52.0,Developing,30,70,Moderate_Gap,8,20,1,Approaching_OJT,30.0,100.0
5,8.03,120,96,24,80.0,19.2,4,0,2,0,0,0,7,False,84.0,Near_Completion,4,96,Near_Eligible,2,80,2,Moderate_Planning_Gap,2.0,100.0
2,6.3,120,33,87,27.5,16.5,67,1,2,1,0,0,6,False,43.5,Early,67,33,Far_From_Eligible,4,60,4,Long_Term_Planning,16.75,100.0
4,7.62,120,81,39,67.5,20.25,19,0,2,1,0,0,6,False,70.5,Advanced,19,81,Near_Eligible,3,70,2,Moderate_Planning_Gap,9.5,100.0
5,5.9,120,82,38,68.33,16.4,18,2,3,1,1,0,7,False,58.0,Advanced,18,82,Near_Eligible,7,30,2,Moderate_Planning_Gap,9.0,100.0
6,8.4,120,101,19,84.17,16.83,0,1,1,1,0,0,7,False,79.5,Near_Completion,0,100,Eligible,3,70,1,Approaching_OJT,0.0,100.0
2,8.72,120,45,75,37.5,22.5,55,0,0,0,0,0,5,False,62.5,Developing,55,45,Far_From_Eligible,0,100,3,Long_Term_Planning,18.33,100.0
5,6.36,120,95,25,79.17,19.0,5,3,2,0,1,0,6,False,69.5,Advanced,5,95,Near_Eligible,6,40,1,Approaching_OJT,5.0,100.0
6,5.11,120,87,33,72.5,14.5,13,3,4,3,1,0,7,False,43.5,Advanced,13,87,Near_Eligible,11,0,1,Approaching_OJT,13.0,100.0
5,6.84,120,91,29,75.83,18.2,9,1,1,1,1,0,7,False,69.5,Advanced,9,91,Near_Eligible,4,60,2,Moderate_Planning_Gap,4.5,100.0
8,9.86,120,115,5,95.83,14.38,0,0,0,0,0,0,8,True,97.5,Near_Completion,0,100,Eligible,0,100,0,OJT_Ready_Stage,0.0,99.97
4,5.36,120,56,64,46.67,14.0,44,3,5,3,1,1,5,False,18.0,Developing,44,56,Moderate_Gap,13,0,1,Approaching_OJT,44.0,100.0
5,7.71,120,95,25,79.17,19.0,5,0,0,1,0,0,7,False,81.5,Advanced,5,95,Near_Eligible,1,90,2,Moderate_Planning_Gap,2.5,100.0
6,7.4,120,108,12,90.0,18.0,0,1,0,0,0,0,6,True,91.0,Near_Completion,0,100,Eligible,1,90,0,OJT_Ready_Stage,0.0,100.0
8,6.66,120,112,8,93.33,14.0,0,1,4,1,1,0,8,False,74.0,Near_Completion,0,100,Eligible,7,30,0,OJT_Ready_Stage,0.0,100.0
7,8.19,120,111,9,92.5,15.86,0,0,0,0,0,0,8,True,95.5,Near_Completion,0,100,Eligible,0,100,1,Approaching_OJT,0.0,99.98
4,5.9,120,68,52,56.67,17.0,32,4,5,2,2,1,6,False,22.0,Developing,32,68,Moderate_Gap,14,0,2,Moderate_Planning_Gap,16.0,100.0
2,6.75,120,37,83,30.83,18.5,63,3,1,2,0,0,5,False,35.5,Developing,63,37,Far_From_Eligible,6,40,3,Long_Term_Planning,21.0,100.0
4,6.94,120,62,58,51.67,15.5,38,1,3,0,1,0,6,False,57.0,Developing,38,62,Moderate_Gap,5,50,2,Moderate_Planning_Gap,19.0,100.0
7,6.09,120,107,13,89.17,15.29,0,3,1,0,1,0,8,True,77.5,Near_Completion,0,100,Eligible,5,50,1,Approaching_OJT,0.0,99.97
2,7.42,120,38,82,31.67,19.0,62,0,0,1,0,0,6,False,53.0,Developing,62,38,Far_From_Eligible,1,90,4,Long_Term_Planning,15.5,100.0
1,7.25,120,22,98,18.33,22.0,78,1,0,1,0,0,5,False,42.0,Early,78,22,Far_From_Eligible,2,80,4,Long_Term_Planning,19.5,100.0
6,8.19,120,100,20,83.33,16.67,0,1,0,0,0,0,7,True,87.0,Near_Completion,0,100,Eligible,1,90,1,Approaching_OJT,0.0,99.98
3,7.05,120,60,60,50.0,20.0,40,1,2,1,0,0,6,False,57.0,Developing,40,60,Moderate_Gap,4,60,3,Long_Term_Planning,13.33,100.0
4,5.28,120,64,56,53.33,16.0,36,5,3,2,1,0,5,False,34.0,Developing,36,64,Moderate_Gap,11,0,1,Approaching_OJT,36.0,100.0
7,4.22,120,95,25,79.17,13.57,5,6,6,2,2,1,8,False,27.5,Advanced,5,95,Near_Eligible,17,0,1,Approaching_OJT,5.0,100.0
4,5.02,120,58,62,48.33,14.5,42,4,3,2,1,0,6,False,34.0,Developing,42,58,Moderate_Gap,10,0,2,Moderate_Planning_Gap,21.0,100.0
4,5.67,120,62,58,51.67,15.5,38,3,5,1,1,0,6,False,41.0,Developing,38,62,Moderate_Gap,10,0,2,Moderate_Planning_Gap,19.0,100.0
5,9.75,120,96,24,80.0,19.2,4,0,0,0,0,0,6,False,88.0,Near_Completion,4,96,Near_Eligible,0,100,1,Approaching_OJT,4.0,100.0
3,5.97,120,38,82,31.67,12.67,62,5,3,3,2,1,5,False,2.0,Developing,62,38,Far_From_Eligible,14,0,2,Moderate_Planning_Gap,31.0,99.97
2,6.06,120,42,78,35.0,21.0,58,3,2,2,0,0,6,False,36.0,Developing,58,42,Far_From_Eligible,7,30,4,Long_Term_Planning,14.5,100.0
3,7.21,120,58,62,48.33,19.33,42,0,2,0,0,0,5,False,65.0,Developing,42,58,Moderate_Gap,2,80,2,Moderate_Planning_Gap,21.0,100.0
3,6.12,120,53,67,44.17,17.67,47,1,4,0,0,0,6,False,55.5,Developing,47,53,Moderate_Gap,5,50,3,Long_Term_Planning,15.67,99.98
5,8.28,120,96,24,80.0,19.2,4,0,1,0,0,0,6,False,86.0,Near_Completion,4,96,Near_Eligible,1,90,1,Approaching_OJT,4.0,100.0
6,9.41,120,105,15,87.5,17.5,0,0,0,0,0,0,7,True,92.5,Near_Completion,0,100,Eligible,0,100,1,Approaching_OJT,0.0,100.0
6,9.29,120,111,9,92.5,18.5,0,0,0,0,0,0,7,True,95.5,Near_Completion,0,100,Eligible,0,100,1,Approaching_OJT,0.0,100.0
4,6.3,120,58,62,48.33,14.5,42,1,2,0,1,0,5,False,57.0,Developing,42,58,Moderate_Gap,4,60,1,Approaching_OJT,42.0,100.0
5,6.1,120,87,33,72.5,17.4,13,3,3,0,1,0,6,False,63.5,Advanced,13,87,Near_Eligible,7,30,1,Approaching_OJT,13.0,100.0
7,7.69,120,115,5,95.83,16.43,0,1,1,0,0,0,8,True,92.5,Near_Completion,0,100,Eligible,2,80,1,Approaching_OJT,0.0,99.99
3,7.08,120,64,56,53.33,21.33,36,1,1,1,0,0,5,False,61.0,Developing,36,64,Moderate_Gap,3,70,2,Moderate_Planning_Gap,18.0,100.0
1,4.77,120,11,109,9.17,11.0,89,5,8,4,3,1,6,False,0.0,Early,89,11,Far_From_Eligible,21,0,5,Long_Term_Planning,17.8,100.0
5,6.81,120,82,38,68.33,16.4,18,3,2,2,1,0,6,False,51.0,Advanced,18,82,Near_Eligible,8,20,1,Approaching_OJT,18.0,100.0
8,6.92,120,115,5,95.83,14.38,0,3,1,1,0,0,8,False,80.5,Near_Completion,0,100,Eligible,5,50,0,OJT_Ready_Stage,0.0,99.97
3,5.73,120,38,82,31.67,12.67,62,5,4,3,2,1,5,False,0.0,Developing,62,38,Far_From_Eligible,15,0,2,Moderate_Planning_Gap,31.0,99.97
2,8.48,120,34,86,28.33,17.0,66,0,2,1,0,0,5,False,47.0,Early,66,34,Far_From_Eligible,3,70,3,Long_Term_Planning,22.0,100.0
3,6.82,120,50,70,41.67,16.67,50,4,5,2,1,0,6,False,26.0,Developing,50,50,Moderate_Gap,12,0,3,Long_Term_Planning,16.67,99.98
4,6.13,120,66,54,55.0,16.5,34,1,3,0,1,0,5,False,59.0,Developing,34,66,Moderate_Gap,5,50,1,Approaching_OJT,34.0,100.0
5,7.69,120,99,21,82.5,19.8,1,1,0,0,0,0,6,False,86.5,Near_Completion,1,99,Near_Eligible,1,90,1,Approaching_OJT,1.0,100.0
2,4.66,120,21,99,17.5,10.5,79,8,8,2,2,1,5,False,0.0,Early,79,21,Far_From_Eligible,21,0,3,Long_Term_Planning,26.33,100.0
5,6.45,120,93,27,77.5,18.6,7,2,1,1,1,0,7,False,67.5,Advanced,7,93,Near_Eligible,5,50,2,Moderate_Planning_Gap,3.5,100.0
5,5.28,120,70,50,58.33,14.0,30,5,5,2,2,0,7,False,28.0,Developing,30,70,Moderate_Gap,14,0,2,Moderate_Planning_Gap,15.0,100.0
4,5.88,120,56,64,46.67,14.0,44,3,6,1,1,0,6,False,36.0,Developing,44,56,Moderate_Gap,11,0,2,Moderate_Planning_Gap,22.0,100.0
2,5.13,120,27,93,22.5,13.5,73,5,4,1,2,0,5,False,14.5,Early,73,27,Far_From_Eligible,12,0,3,Long_Term_Planning,24.33,100.0
7,9.19,120,120,0,100.0,17.14,0,0,0,0,0,0,8,True,100.0,Near_Completion,0,100,Eligible,0,100,1,Approaching_OJT,0.0,100.0
5,5.1,120,72,48,60.0,14.4,28,3,5,3,1,1,6,False,26.0,Advanced,28,72,Moderate_Gap,13,0,1,Approaching_OJT,28.0,100.0
7,6.73,120,112,8,93.33,16.0,0,2,3,1,0,0,8,False,78.0,Near_Completion,0,100,Eligible,6,40,1,Approaching_OJT,0.0,100.0
4,8.73,120,81,39,67.5,20.25,19,0,0,0,0,0,6,False,80.5,Advanced,19,81,Near_Eligible,0,100,2,Moderate_Planning_Gap,9.5,100.0
4,8.66,120,72,48,60.0,18.0,28,0,0,0,0,0,5,False,76.0,Advanced,28,72,Moderate_Gap,0,100,1,Approaching_OJT,28.0,100.0
6,6.56,120,100,20,83.33,16.67,0,4,2,1,0,0,7,False,68.0,Near_Completion,0,100,Eligible,7,30,1,Approaching_OJT,0.0,99.98
5,8.26,120,97,23,80.83,19.4,3,0,2,0,0,0,7,False,84.5,Near_Completion,3,97,Near_Eligible,2,80,2,Moderate_Planning_Gap,1.5,100.0
2,5.84,120,36,84,30.0,18.0,64,4,3,1,2,0,5,False,24.0,Developing,64,36,Far_From_Eligible,10,0,3,Long_Term_Planning,21.33,100.0
7,7.56,120,113,7,94.17,16.14,0,1,2,1,0,0,8,False,83.5,Near_Completion,0,100,Eligible,4,60,1,Approaching_OJT,0.0,100.0
4,5.66,120,61,59,50.83,15.25,39,4,4,1,1,1,6,False,31.5,Developing,39,61,Moderate_Gap,11,0,2,Moderate_Planning_Gap,19.5,100.0
6,6.37,120,92,28,76.67,15.33,8,1,3,1,1,0,6,False,66.0,Advanced,8,92,Near_Eligible,6,40,0,OJT_Ready_Stage,8.0,100.0
4,7.34,120,72,48,60.0,18.0,28,0,1,0,0,0,6,False,74.0,Advanced,28,72,Moderate_Gap,1,90,2,Moderate_Planning_Gap,14.0,100.0
1,6.32,120,20,100,16.67,20.0,80,1,2,1,0,0,6,False,37.0,Early,80,20,Far_From_Eligible,4,60,5,Long_Term_Planning,16.0,100.0
4,7.45,120,68,52,56.67,17.0,32,1,1,1,0,0,5,False,63.0,Developing,32,68,Moderate_Gap,3,70,1,Approaching_OJT,32.0,100.0
1,8.59,120,18,102,15.0,18.0,82,0,0,0,0,0,5,False,49.0,Early,82,18,Far_From_Eligible,0,100,4,Long_Term_Planning,20.5,100.0
5,3.96,120,69,51,57.5,13.8,31,5,7,3,2,2,6,False,1.5,Developing,31,69,Moderate_Gap,19,0,1,Approaching_OJT,31.0,100.0
4,9.89,120,77,43,64.17,19.25,23,0,0,0,0,0,5,False,78.5,Advanced,23,77,Moderate_Gap,0,100,1,Approaching_OJT,23.0,100.0
6,8.42,120,111,9,92.5,18.5,0,0,0,1,0,0,6,False,89.5,Near_Completion,0,100,Eligible,1,90,0,OJT_Ready_Stage,0.0,100.0
6,9.47,120,110,10,91.67,18.33,0,0,0,0,0,0,7,True,95.0,Near_Completion,0,100,Eligible,0,100,1,Approaching_OJT,0.0,100.0
5,7.59,120,94,26,78.33,18.8,6,1,0,1,0,0,6,False,78.0,Advanced,6,94,Near_Eligible,2,80,1,Approaching_OJT,6.0,100.0
6,5.13,120,89,31,74.17,14.83,11,4,3,1,1,1,7,False,47.5,Advanced,11,89,Near_Eligible,10,0,1,Approaching_OJT,11.0,100.0
3,8.26,120,50,70,41.67,16.67,50,0,0,0,0,0,5,False,65.0,Developing,50,50,Moderate_Gap,0,100,2,Moderate_Planning_Gap,25.0,99.98
4,6.19,120,65,55,54.17,16.25,35,1,4,0,1,0,6,False,56.5,Developing,35,65,Moderate_Gap,6,40,2,Moderate_Planning_Gap,17.5,100.0
3,4.11,120,39,81,32.5,13.0,61,5,5,4,3,1,5,False,0.0,Developing,61,39,Far_From_Eligible,18,0,2,Moderate_Planning_Gap,30.5,100.0
5,9.04,120,93,27,77.5,18.6,7,0,0,0,0,0,7,False,86.5,Advanced,7,93,Near_Eligible,0,100,2,Moderate_Planning_Gap,3.5,100.0
4,6.75,120,75,45,62.5,18.75,25,3,2,1,1,0,5,False,53.5,Advanced,25,75,Moderate_Gap,7,30,1,Approaching_OJT,25.0,100.0
4,5.72,120,58,62,48.33,14.5,42,5,4,1,2,1,5,False,22.0,Developing,42,58,Moderate_Gap,13,0,1,Approaching_OJT,42.0,100.0
3,6.22,120,52,68,43.33,17.33,48,3,4,0,1,0,6,False,44.0,Developing,48,52,Moderate_Gap,8,20,3,Long_Term_Planning,16.0,100.0
2,9.69,120,37,83,30.83,18.5,63,0,0,0,0,0,6,False,58.5,Developing,63,37,Far_From_Eligible,0,100,4,Long_Term_Planning,15.75,100.0
5,6.34,120,84,36,70.0,16.8,16,2,3,1,0,0,7,False,64.0,Advanced,16,84,Near_Eligible,6,40,2,Moderate_Planning_Gap,8.0,100.0
7,6.29,120,101,19,84.17,14.43,0,2,3,0,1,0,8,True,73.5,Near_Completion,0,100,Eligible,6,40,1,Approaching_OJT,0.0,99.99
3,6.41,120,56,64,46.67,18.67,44,3,2,0,1,0,5,False,50.0,Developing,44,56,Moderate_Gap,6,40,2,Moderate_Planning_Gap,22.0,99.98
5,8.08,120,89,31,74.17,17.8,11,1,2,0,0,0,7,False,77.5,Advanced,11,89,Near_Eligible,3,70,2,Moderate_Planning_Gap,5.5,100.0
2,7.69,120,34,86,28.33,17.0,66,0,1,1,0,0,6,False,49.0,Early,66,34,Far_From_Eligible,2,80,4,Long_Term_Planning,16.5,100.0
3,5.48,120,41,79,34.17,13.67,59,5,3,1,1,0,5,False,28.5,Developing,59,41,Far_From_Eligible,10,0,2,Moderate_Planning_Gap,29.5,99.98
2,8.72,120,48,72,40.0,24.0,52,0,0,0,0,0,6,False,64.0,Developing,52,48,Far_From_Eligible,0,100,4,Long_Term_Planning,13.0,100.0
3,9.7,120,63,57,52.5,21.0,37,0,0,0,0,0,5,False,71.5,Developing,37,63,Moderate_Gap,0,100,2,Moderate_Planning_Gap,18.5,100.0
5,4.7,120,65,55,54.17,13.0,35,6,7,2,2,2,6,False,2.5,Developing,35,65,Moderate_Gap,19,0,1,Approaching_OJT,35.0,100.0
4,8.47,120,69,51,57.5,17.25,31,0,1,0,0,0,5,False,72.5,Developing,31,69,Moderate_Gap,1,90,1,Approaching_OJT,31.0,100.0
3,6.56,120,55,65,45.83,18.33,45,3,1,1,0,0,5,False,50.5,Developing,45,55,Moderate_Gap,5,50,2,Moderate_Planning_Gap,22.5,100.0
4,6.27,120,72,48,60.0,18.0,28,1,4,2,1,0,5,False,48.0,Advanced,28,72,Moderate_Gap,8,20,1,Approaching_OJT,28.0,100.0
4,9.42,120,80,40,66.67,20.0,20,0,0,0,0,0,5,False,80.0,Advanced,20,80,Near_Eligible,0,100,1,Approaching_OJT,20.0,100.0
5,7.87,120,90,30,75.0,18.0,10,1,2,1,0,0,7,False,72.0,Advanced,10,90,Near_Eligible,4,60,2,Moderate_Planning_Gap,5.0,100.0
5,5.92,120,75,45,62.5,15.0,25,3,4,3,2,0,6,False,32.5,Advanced,25,75,Moderate_Gap,12,0,1,Approaching_OJT,25.0,100.0
4,5.44,120,64,56,53.33,16.0,36,4,4,3,2,1,5,False,16.0,Developing,36,64,Moderate_Gap,14,0,1,Approaching_OJT,36.0,100.0
5,9.25,120,93,27,77.5,18.6,7,0,0,0,0,0,6,False,86.5,Advanced,7,93,Near_Eligible,0,100,1,Approaching_OJT,7.0,100.0
5,6.43,120,93,27,77.5,18.6,7,3,2,0,1,0,6,False,68.5,Advanced,7,93,Near_Eligible,6,40,1,Approaching_OJT,7.0,100.0
7,5.76,120,92,28,76.67,13.14,8,5,5,2,2,0,8,False,39.0,Advanced,8,92,Near_Eligible,14,0,1,Approaching_OJT,8.0,100.0
4,9.74,120,76,44,63.33,19.0,24,0,0,0,0,0,6,False,78.0,Advanced,24,76,Moderate_Gap,0,100,2,Moderate_Planning_Gap,12.0,100.0
5,6.83,120,80,40,66.67,16.0,20,3,4,0,0,0,7,False,63.0,Advanced,20,80,Near_Eligible,7,30,2,Moderate_Planning_Gap,10.0,100.0
5,7.54,120,98,22,81.67,19.6,2,1,1,0,0,0,7,False,84.0,Near_Completion,2,98,Near_Eligible,2,80,2,Moderate_Planning_Gap,1.0,100.0
3,6.93,120,39,81,32.5,13.0,61,2,4,1,0,0,5,False,39.5,Developing,61,39,Far_From_Eligible,7,30,2,Moderate_Planning_Gap,30.5,100.0
1,4.48,120,12,108,10.0,12.0,88,5,7,3,3,2,6,False,0.0,Early,88,12,Far_From_Eligible,20,0,5,Long_Term_Planning,17.6,100.0
4,7.84,120,81,39,67.5,20.25,19,0,0,1,0,0,6,False,74.5,Advanced,19,81,Near_Eligible,1,90,2,Moderate_Planning_Gap,9.5,100.0
4,6.22,120,63,57,52.5,15.75,37,3,2,1,0,0,5,False,52.5,Developing,37,63,Moderate_Gap,6,40,1,Approaching_OJT,37.0,100.0
4,6.1,120,66,54,55.0,16.5,34,2,3,0,1,0,6,False,56.0,Developing,34,66,Moderate_Gap,6,40,2,Moderate_Planning_Gap,17.0,100.0
2,8.66,120,42,78,35.0,21.0,58,0,0,0,0,0,6,False,61.0,Developing,58,42,Far_From_Eligible,0,100,4,Long_Term_Planning,14.5,100.0
5,7.95,120,100,20,83.33,20.0,0,0,1,1,0,0,6,False,82.0,Near_Completion,0,100,Eligible,2,80,1,Approaching_OJT,0.0,100.0
3,6.87,120,40,80,33.33,13.33,60,2,3,1,1,0,5,False,37.0,Developing,60,40,Far_From_Eligible,7,30,2,Moderate_Planning_Gap,30.0,100.0
1,6.42,120,20,100,16.67,20.0,80,2,1,2,0,0,6,False,30.0,Early,80,20,Far_From_Eligible,5,50,5,Long_Term_Planning,16.0,100.0
4,5.54,120,54,66,45.0,13.5,46,3,4,2,2,0,5,False,28.0,Developing,46,54,Moderate_Gap,11,0,1,Approaching_OJT,46.0,100.0
4,7.96,120,73,47,60.83,18.25,27,1,1,1,0,0,5,False,65.5,Advanced,27,73,Moderate_Gap,3,70,1,Approaching_OJT,27.0,100.0
2,7.09,120,46,74,38.33,23.0,54,0,1,1,0,0,5,False,55.0,Developing,54,46,Far_From_Eligible,2,80,3,Long_Term_Planning,18.0,100.0
2,6.61,120,39,81,32.5,19.5,61,1,1,2,1,0,6,False,37.5,Developing,61,39,Far_From_Eligible,5,50,4,Long_Term_Planning,15.25,100.0
7,5.64,120,102,18,85.0,14.57,0,5,6,3,2,1,8,False,28.0,Near_Completion,0,100,Eligible,17,0,1,Approaching_OJT,0.0,100.0
2,5.85,120,30,90,25.0,15.0,70,4,4,2,2,0,6,False,13.0,Early,70,30,Far_From_Eligible,12,0,4,Long_Term_Planning,17.5,100.0
2,6.86,120,30,90,25.0,15.0,70,2,4,1,1,0,5,False,30.0,Early,70,30,Far_From_Eligible,8,20,3,Long_Term_Planning,23.33,100.0
2,8.23,120,37,83,30.83,18.5,63,1,2,1,0,0,5,False,45.5,Developing,63,37,Far_From_Eligible,4,60,3,Long_Term_Planning,21.0,100.0
1,7.14,120,18,102,15.0,18.0,82,0,2,0,0,0,5,False,45.0,Early,82,18,Far_From_Eligible,2,80,4,Long_Term_Planning,20.5,100.0
3,6.39,120,45,75,37.5,15.0,55,2,1,1,0,0,6,False,48.5,Developing,55,45,Far_From_Eligible,4,60,3,Long_Term_Planning,18.33,100.0
5,9.63,120,102,18,85.0,20.4,0,0,0,0,0,0,6,True,91.0,Near_Completion,0,100,Eligible,0,100,1,Approaching_OJT,0.0,100.0
5,6.81,120,95,25,79.17,19.0,5,3,2,2,1,0,7,False,57.5,Advanced,5,95,Near_Eligible,8,20,2,Moderate_Planning_Gap,2.5,100.0
4,8.17,120,81,39,67.5,20.25,19,1,1,0,0,0,6,False,75.5,Advanced,19,81,Near_Eligible,2,80,2,Moderate_Planning_Gap,9.5,100.0
2,6.46,120,40,80,33.33,20.0,60,1,4,0,0,0,5,False,49.0,Developing,60,40,Far_From_Eligible,5,50,3,Long_Term_Planning,20.0,100.0
5,6.5,120,84,36,70.0,16.8,16,2,2,1,1,0,7,False,61.0,Advanced,16,84,Near_Eligible,6,40,2,Moderate_Planning_Gap,8.0,100.0
3,6.09,120,46,74,38.33,15.33,54,2,4,1,1,0,5,False,38.0,Developing,54,46,Far_From_Eligible,8,20,2,Moderate_Planning_Gap,27.0,100.0
8,5.21,120,106,14,88.33,13.25,0,3,6,2,2,0,8,False,50.0,Near_Completion,0,100,Eligible,13,0,0,OJT_Ready_Stage,0.0,100.0
5,6.71,120,89,31,74.17,17.8,11,2,1,2,1,0,7,False,59.5,Advanced,11,89,Near_Eligible,6,40,2,Moderate_Planning_Gap,5.5,100.0
